Done Machine
Iteration: 1 | Best Mean-Squared-Error: 0.8955409380765131

Iteration: 0 | New Error: 0.8959381685680826

Iteration: 1 | Best Mean-Squared-Error: 0.8959381685680826

Iteration: 0 | New Error: 0.8954733971991583

Iteration: 1 | Best Mean-Squared-Error: 0.8954733971991583

Iteration: 0 | New Error: 0.8956480456031835

Iteration: 1 | Best Mean-Squared-Error: 0.8956480456031835

Iteration: 0 | New Error: 0.8954803245157276

Iteration: 1 | Best Mean-Squared-Error: 0.8954803245157276

Iteration: 0 | New Error: 0.8955211925001813

Iteration: 1 | Best Mean-Squared-Error: 0.8955211925001813

Iteration: 0 | New Error: 0.895570158500112

Iteration: 1 | Best Mean-Squared-Error: 0.895570158500112

Iteration: 0 | New Error: 0.8954530831264826

Iteration: 1 | Best Mean-Squared-Error: 0.8954530831264826

Iteration: 0 | New Error: 0.895534896487548

Iteration: 1 | Best Mean-Squared-Error: 0.895534896487548

Iteration: 0 | New Error: 0.8955977396663168

Iteration: 1 | Best Mean-Squared-Error: 0.8955977396663168

Iteration: 0 | New Error: 0.8960339794805985

Iteration: 1 | Best Mean-Squared-Error: 0.8960339794805985

Iteration: 0 | New Error: 0.8956077290043334

Iteration: 1 | Best Mean-Squared-Error: 0.8956077290043334

Iteration: 0 | New Error: 0.8954499564355598

Iteration: 1 | Best Mean-Squared-Error: 0.8954499564355598

Iteration: 0 | New Error: 0.8959009262629813

Iteration: 1 | Best Mean-Squared-Error: 0.8959009262629813

Iteration: 0 | New Error: 0.8955308281396507

Iteration: 1 | Best Mean-Squared-Error: 0.8955308281396507

Iteration: 0 | New Error: 0.8954498699136038

Iteration: 1 | Best Mean-Squared-Error: 0.8954498699136038

Iteration: 0 | New Error: 0.8956494990561585

Iteration: 1 | Best Mean-Squared-Error: 0.8956494990561585

Iteration: 0 | New Error: 0.8955980699812174

Iteration: 1 | Best Mean-Squared-Error: 0.8955980699812174

Iteration: 0 | New Error: 0.8955141272544214

Iteration: 1 | Best Mean-Squared-Error: 0.8955141272544214

Iteration: 0 | New Error: 0.8955603272514947

Iteration: 1 | Best Mean-Squared-Error: 0.8955603272514947

Iteration: 0 | New Error: 0.8955066475968219

Iteration: 1 | Best Mean-Squared-Error: 0.8955066475968219

Iteration: 0 | New Error: 0.8954471230900715

Iteration: 1 | Best Mean-Squared-Error: 0.8954471230900715

Iteration: 0 | New Error: 0.895448304480123

Iteration: 1 | Best Mean-Squared-Error: 0.895448304480123

Iteration: 0 | New Error: 0.8955010073690106

Iteration: 1 | Best Mean-Squared-Error: 0.8955010073690106

Iteration: 0 | New Error: 0.8954855690367804

Iteration: 1 | Best Mean-Squared-Error: 0.8954855690367804

Iteration: 0 | New Error: 0.8954821146440112

Iteration: 1 | Best Mean-Squared-Error: 0.8954821146440112

Iteration: 0 | New Error: 0.8956053045814799

Iteration: 1 | Best Mean-Squared-Error: 0.8956053045814799

Iteration: 0 | New Error: 0.8954902869926246

Iteration: 1 | Best Mean-Squared-Error: 0.8954902869926246

Iteration: 0 | New Error: 0.8955325389308594

Iteration: 1 | Best Mean-Squared-Error: 0.8955325389308594

Iteration: 0 | New Error: 0.895501473189471

Iteration: 1 | Best Mean-Squared-Error: 0.895501473189471

Iteration: 0 | New Error: 0.8957829928485985

Iteration: 1 | Best Mean-Squared-Error: 0.8957829928485985

Iteration: 0 | New Error: 0.8958640493883856

Iteration: 1 | Best Mean-Squared-Error: 0.8958640493883856

Iteration: 0 | New Error: 0.895448288601461

Iteration: 1 | Best Mean-Squared-Error: 0.895448288601461

Iteration: 0 | New Error: 0.8955803864464947

Iteration: 1 | Best Mean-Squared-Error: 0.8955803864464947

Iteration: 0 | New Error: 0.8962805721120228

Iteration: 1 | Best Mean-Squared-Error: 0.8962805721120228

Iteration: 0 | New Error: 0.8959207546067547

Iteration: 4 | Best Mean-Squared-Error: 0.5338331624812812

Iteration: 0 | New Error: 0.8954487802030474

Iteration: 1 | Best Mean-Squared-Error: 0.8954487802030474

Iteration: 0 | New Error: 0.8958273835295185

Iteration: 1 | Best Mean-Squared-Error: 0.8958273835295185

Iteration: 0 | New Error: 0.895538903738874

Iteration: 1 | Best Mean-Squared-Error: 0.895538903738874

Iteration: 0 | New Error: 0.8955513629071598

Iteration: 1 | Best Mean-Squared-Error: 0.8955513629071598

Iteration: 0 | New Error: 0.8955631773923124

Iteration: 1 | Best Mean-Squared-Error: 0.8955631773923124

Iteration: 0 | New Error: 0.8955048047920132

Iteration: 1 | Best Mean-Squared-Error: 0.8955048047920132

Iteration: 0 | New Error: 0.8956498175911514

Iteration: 1 | Best Mean-Squared-Error: 0.8956498175911514

Iteration: 0 | New Error: 0.8961063905428376

Iteration: 1 | Best Mean-Squared-Error: 0.8961063905428376

Iteration: 0 | New Error: 0.8954611731907991

Iteration: 1 | Best Mean-Squared-Error: 0.8954611731907991

Iteration: 0 | New Error: 0.8957933213530994

Iteration: 1 | Best Mean-Squared-Error: 0.8957933213530994

Iteration: 0 | New Error: 0.8954480151629187

