Done Abalone
Output: -1.817529194663582 | Original: -1.530402127500523
Output: -1.8175322671081955 | Original: -1.530402127500523
Output: -1.8175003243451384 | Original: -1.530402127500523
Output: -1.8174700830296568 | Original: -1.530402127500523
Output: -1.8167488401785374 | Original: -1.530402127500523
Output: -1.8175190222497113 | Original: -1.530402127500523
Output: -1.8173154789001804 | Original: -1.530402127500523
Output: -1.817419973602141 | Original: -1.530402127500523
Output: -1.8175157026679574 | Original: -1.530402127500523
Output: -1.8140390407788238 | Original: -1.530402127500523
Output: -1.8174610451391466 | Original: -1.530402127500523
Output: -1.8167250055776747 | Original: -1.2202075580823513
Output: -1.8168053712267491 | Original: -1.2202075580823513
Output: -1.8117951158579009 | Original: -1.2202075580823513
Output: -1.8168527829032441 | Original: -1.2202075580823513
Output: -1.7884893475930783 | Original: -1.2202075580823513
Output: -1.817160390329209 | Original: -1.2202075580823513
Output: -1.7271642781506396 | Original: -1.2202075580823513
Output: -1.8161695922627645 | Original: -1.2202075580823513
Output: -1.7726197622955673 | Original: -1.2202075580823513
Output: -1.8022648227788787 | Original: -1.2202075580823513
Output: -1.8173751292721814 | Original: -1.2202075580823513
Output: -1.8173681367526615 | Original: -1.2202075580823513
Output: -1.8159845680277813 | Original: -1.2202075580823513
Output: -1.8159452722789684 | Original: -1.2202075580823513
Output: -1.8020346592943286 | Original: -1.2202075580823513
Output: -1.8169598833649951 | Original: -1.2202075580823513
Output: -1.8164332723450518 | Original: -1.2202075580823513
Output: -1.7993946925374027 | Original: -1.2202075580823513
Output: -1.8039064085733703 | Original: -1.2202075580823513
Output: -1.8126762886767118 | Original: -1.2202075580823513
Output: -1.8158937846997663 | Original: -1.2202075580823513
Output: -1.8144442413074313 | Original: -1.2202075580823513
Output: -1.8172041564826689 | Original: -1.2202075580823513
Output: -1.8155296957035096 | Original: -0.9100129886641795
Output: -1.81668703821615 | Original: -0.9100129886641795
Output: -1.817366201564643 | Original: -0.9100129886641795
Output: -1.8173144892659396 | Original: -0.9100129886641795
Output: -1.8154626436789847 | Original: -0.9100129886641795
Output: -1.8152803086257743 | Original: -0.9100129886641795
Output: -1.8158363555730554 | Original: -0.9100129886641795
Output: -1.733746829894632 | Original: -0.9100129886641795
Output: -1.7070417717364594 | Original: -0.9100129886641795
Output: -1.8054339984563714 | Original: -0.9100129886641795
Output: -1.5751626131373186 | Original: -0.9100129886641795
Output: -1.815259865049281 | Original: -0.9100129886641795
Output: -1.6710803713674538 | Original: -0.9100129886641795
Output: -1.7170811439907219 | Original: -0.9100129886641795
Output: -1.8139540464568353 | Original: -0.9100129886641795
Output: -1.5854412720437274 | Original: -0.9100129886641795
Output: -1.8173082089397854 | Original: -0.9100129886641795
Output: -1.3543340091894702 | Original: -0.9100129886641795
Output: -1.7750130577746073 | Original: -0.9100129886641795
Output: -1.8090795198850662 | Original: -0.9100129886641795
Output: -1.8148333378540793 | Original: -0.9100129886641795
Output: -1.816484032192134 | Original: -0.9100129886641795
Output: -1.7669630123397149 | Original: -0.9100129886641795
Output: -0.04467059477134727 | Original: -0.9100129886641795
Output: -1.0845300650324576 | Original: -0.9100129886641795
Output: -1.8068047600416073 | Original: -0.9100129886641795
Output: -1.2675810398681477 | Original: -0.9100129886641795
Output: -1.782560022523556 | Original: -0.9100129886641795
Output: -1.817430902429651 | Original: -0.9100129886641795
Output: -1.8061184132957284 | Original: -0.9100129886641795
Output: -1.7971013894822572 | Original: -0.9100129886641795
Output: -1.703721776030577 | Original: -0.9100129886641795
Output: -1.76653117577375 | Original: -0.9100129886641795
Output: -1.8133794919998452 | Original: -0.9100129886641795
Output: -1.8035659438558158 | Original: -0.9100129886641795
Output: -1.8133576793492194 | Original: -0.9100129886641795
Output: -1.7531292542624117 | Original: -0.5998184192460075
Output: -1.7971903666077942 | Original: -0.5998184192460075
Output: -1.1787718080114356 | Original: -0.5998184192460075
Output: -1.8138022219492902 | Original: -0.5998184192460075
Output: -1.6394314188875498 | Original: -0.5998184192460075
Output: -1.7843073125032278 | Original: -0.5998184192460075
Output: -1.180367719176292 | Original: -0.5998184192460075
Output: -0.07747232736924059 | Original: -0.5998184192460075
Output: -1.485232742044934 | Original: -0.5998184192460075
Output: -0.8008447075504721 | Original: -0.5998184192460075
Output: -0.15669241830287395 | Original: -0.5998184192460075
Output: -1.8119822050637369 | Original: -0.5998184192460075
Output: -1.773788137118328 | Original: -0.5998184192460075
Output: -1.4630854774551723 | Original: -0.5998184192460075
Output: -1.6311798849295154 | Original: -0.5998184192460075
Output: -0.1298807864311471 | Original: -0.5998184192460075
Output: -1.8083951304352246 | Original: -0.5998184192460075
Output: -1.6552559365556088 | Original: -0.5998184192460075
Output: -0.9737116717921381 | Original: -0.5998184192460075
Output: 0.12782524282012453 | Original: -0.5998184192460075
Output: -1.1906931301594472 | Original: -0.5998184192460075
Output: -1.7325221281508587 | Original: -0.5998184192460075
Output: -1.445037942787539 | Original: -0.5998184192460075
Output: -1.7950492544678638 | Original: -0.5998184192460075
Output: -0.8490928570050654 | Original: -0.5998184192460075
Output: -1.8107685791804886 | Original: -0.5998184192460075
Output: -1.8172498173446665 | Original: -0.5998184192460075
Output: -1.8112326378273915 | Original: -0.5998184192460075
Output: -1.2340887107228775 | Original: -0.5998184192460075
Output: 0.41700622877718074 | Original: -0.5998184192460075
Output: -1.3153967856103717 | Original: -0.5998184192460075
Output: -1.7346218727620533 | Original: -0.5998184192460075
Output: -1.3572286405033334 | Original: -0.5998184192460075
Output: -1.1082197152757145 | Original: -0.5998184192460075
Output: -1.7046425831894736 | Original: -0.5998184192460075
Output: -1.1782173380333436 | Original: -0.5998184192460075
Output: 0.13518319931826928 | Original: -0.5998184192460075
Output: -1.5963368085844443 | Original: -0.5998184192460075
Output: -1.1790108812358766 | Original: -0.5998184192460075
Output: -1.6984284372340452 | Original: -0.5998184192460075
Output: -1.7705203620735073 | Original: -0.5998184192460075
Output: -1.7915798455684606 | Original: -0.5998184192460075
Output: -0.4476432698189339 | Original: -0.5998184192460075
Output: -1.126773334436129 | Original: -0.5998184192460075
Output: -1.8148155173116034 | Original: -0.5998184192460075
Output: -1.7822388428579272 | Original: -0.5998184192460075
Output: -1.5872574871343565 | Original: -0.5998184192460075
Output: -1.749422881470793 | Original: -0.5998184192460075
Output: 0.3863869331305969 | Original: -0.5998184192460075
Output: -1.749542908729596 | Original: -0.5998184192460075
Output: -1.6827360972951944 | Original: -0.5998184192460075
Output: -1.7085749589818102 | Original: -0.28962384982783573
Output: -1.0222701603074567 | Original: -0.28962384982783573
Output: -1.8056974349916224 | Original: -0.28962384982783573
Output: -1.698269636405417 | Original: -0.28962384982783573
Output: -1.7381668241668615 | Original: -0.28962384982783573
Output: -1.8151291118351576 | Original: -0.28962384982783573
Output: -1.8152016523637944 | Original: -0.28962384982783573
Output: -1.5829798136063644 | Original: -0.28962384982783573
Output: -0.6173553275091517 | Original: -0.28962384982783573
Output: -1.7094426186246425 | Original: -0.28962384982783573
Output: -0.024000737960645724 | Original: -0.28962384982783573
Output: -1.4699866882597785 | Original: -0.28962384982783573
Output: -0.5121905208301281 | Original: -0.28962384982783573
Output: 0.2884538805000234 | Original: -0.28962384982783573
Output: 0.4744916368783556 | Original: -0.28962384982783573
Output: -1.5381263609961795 | Original: -0.28962384982783573
Output: -1.3267025931110559 | Original: -0.28962384982783573
Output: -1.1437923531011625 | Original: -0.28962384982783573
Output: 0.28609854836199733 | Original: -0.28962384982783573
Output: -1.7081782627672502 | Original: -0.28962384982783573
Output: 0.4219666345924231 | Original: -0.28962384982783573
Output: -1.715416772846023 | Original: -0.28962384982783573
Output: -1.5444877548780147 | Original: -0.28962384982783573
Output: 0.16590214574620998 | Original: -0.28962384982783573
Output: 0.28683366957266965 | Original: -0.28962384982783573
Output: 0.29417009379378833 | Original: -0.28962384982783573
Output: 0.42232287367513854 | Original: -0.28962384982783573
Output: -1.4146868158168562 | Original: -0.28962384982783573
Output: -0.7284755535999003 | Original: -0.28962384982783573
Output: -0.25772989036563243 | Original: -0.28962384982783573
Output: -1.4683184062185315 | Original: -0.28962384982783573
Output: -1.2626761047578308 | Original: -0.28962384982783573
Output: -1.7681554419699725 | Original: -0.28962384982783573
Output: -0.9195571973833498 | Original: -0.28962384982783573
Output: -1.6497696519034297 | Original: -0.28962384982783573
Output: -1.8141056164698621 | Original: -0.28962384982783573
Output: 0.2733428890324132 | Original: -0.28962384982783573
Output: 0.3326062935975862 | Original: -0.28962384982783573
Output: -0.06410038145557473 | Original: -0.28962384982783573
Output: 0.32076670314706024 | Original: -0.28962384982783573
Output: -1.599593665533372 | Original: -0.28962384982783573
Output: 0.447850790044636 | Original: -0.28962384982783573
Output: 0.17081705182809426 | Original: -0.28962384982783573
Output: -1.0416219205892479 | Original: -0.28962384982783573
Output: -0.03582376834945222 | Original: -0.28962384982783573
Output: -0.10482668077972002 | Original: -0.28962384982783573
Output: -0.12982155208626067 | Original: -0.28962384982783573
Output: -0.07114625514953787 | Original: -0.28962384982783573
Output: -0.9547416001055221 | Original: -0.28962384982783573
Output: -1.353957098189977 | Original: -0.28962384982783573
