Done Forest Fires
Iteration: 0 | New Error: 0.5248398269245159

Iteration: 46 | Best Mean-Squared-Error: 0.5229346549415217

Iteration: 0 | New Error: 0.5248905667557092

Iteration: 1 | Best Mean-Squared-Error: 0.5248905667557092

Iteration: 0 | New Error: 0.5249294628779992

Iteration: 1 | Best Mean-Squared-Error: 0.5249294628779992

Iteration: 0 | New Error: 0.5249635513592533

Iteration: 1 | Best Mean-Squared-Error: 0.5249635513592533

Iteration: 0 | New Error: 0.5246268216341164

Iteration: 1 | Best Mean-Squared-Error: 0.5246268216341164

Iteration: 0 | New Error: 0.5244358406562818

Iteration: 1 | Best Mean-Squared-Error: 0.5244358406562818

Iteration: 0 | New Error: 0.5250341357067738

Iteration: 1 | Best Mean-Squared-Error: 0.5250341357067738

Iteration: 0 | New Error: 0.5244875972615853

Iteration: 1 | Best Mean-Squared-Error: 0.5244875972615853

Iteration: 0 | New Error: 0.5251458206346756

Iteration: 1 | Best Mean-Squared-Error: 0.5251458206346756

Iteration: 0 | New Error: 0.5251320076218544
Iteration: 50 | New Error: 0.5232749937459341

Iteration: 60 | Best Mean-Squared-Error: 0.5232244911117345

Iteration: 0 | New Error: 0.5246299067815094

Iteration: 1 | Best Mean-Squared-Error: 0.5246299067815094

Iteration: 0 | New Error: 0.5246023242070058

Iteration: 1 | Best Mean-Squared-Error: 0.5246023242070058

Iteration: 0 | New Error: 0.5245279700660337

Iteration: 1 | Best Mean-Squared-Error: 0.5245279700660337

Iteration: 0 | New Error: 0.5248772202556706

Iteration: 1 | Best Mean-Squared-Error: 0.5248772202556706

Iteration: 0 | New Error: 0.52504885378754

Iteration: 1 | Best Mean-Squared-Error: 0.52504885378754

Iteration: 0 | New Error: 0.5249066627437625

Iteration: 1 | Best Mean-Squared-Error: 0.5249066627437625

Iteration: 0 | New Error: 0.5247450807631877

Iteration: 1 | Best Mean-Squared-Error: 0.5247450807631877

Iteration: 0 | New Error: 0.5246934797219037

Iteration: 1 | Best Mean-Squared-Error: 0.5246934797219037

Iteration: 0 | New Error: 0.5249641985709141

Iteration: 16 | Best Mean-Squared-Error: 0.5241766513111721

Iteration: 0 | New Error: 0.5244816693203118

Iteration: 1 | Best Mean-Squared-Error: 0.5244816693203118

Iteration: 0 | New Error: 0.5245190929082879

Iteration: 1 | Best Mean-Squared-Error: 0.5245190929082879

Iteration: 0 | New Error: 0.5244822477374759

Iteration: 1 | Best Mean-Squared-Error: 0.5244822477374759

Iteration: 0 | New Error: 0.5254509712821399

Iteration: 1 | Best Mean-Squared-Error: 0.5254509712821399

Iteration: 0 | New Error: 0.5256011205063846

Iteration: 1 | Best Mean-Squared-Error: 0.5256011205063846

Iteration: 0 | New Error: 0.5245320474100721

Iteration: 1 | Best Mean-Squared-Error: 0.5245320474100721

Iteration: 0 | New Error: 0.524987540696986

Iteration: 1 | Best Mean-Squared-Error: 0.524987540696986

Iteration: 0 | New Error: 0.5255128091885666

Iteration: 1 | Best Mean-Squared-Error: 0.5255128091885666

Iteration: 0 | New Error: 0.5247748397745725

Iteration: 1 | Best Mean-Squared-Error: 0.5247748397745725

Iteration: 0 | New Error: 0.5249267838317974

Iteration: 1 | Best Mean-Squared-Error: 0.5249267838317974

Iteration: 0 | New Error: 0.5245352966894675

Iteration: 5 | Best Mean-Squared-Error: 0.524392720313391

Iteration: 0 | New Error: 0.5245585134368546

Iteration: 1 | Best Mean-Squared-Error: 0.5245585134368546

Iteration: 0 | New Error: 0.525138573449226

Iteration: 1 | Best Mean-Squared-Error: 0.525138573449226

Iteration: 0 | New Error: 0.5244842113776017

Iteration: 1 | Best Mean-Squared-Error: 0.5244842113776017

Iteration: 0 | New Error: 0.5245352025150676

Iteration: 1 | Best Mean-Squared-Error: 0.5245352025150676

Iteration: 0 | New Error: 0.5261347792118173

Iteration: 1 | Best Mean-Squared-Error: 0.5261347792118173

Iteration: 0 | New Error: 0.5251173589630483

Iteration: 1 | Best Mean-Squared-Error: 0.5251173589630483

Iteration: 0 | New Error: 0.5257170541086585

Iteration: 1 | Best Mean-Squared-Error: 0.5257170541086585

Iteration: 0 | New Error: 0.5245068330813232

Iteration: 1 | Best Mean-Squared-Error: 0.5245068330813232

Iteration: 0 | New Error: 0.5247443514666131

Iteration: 1 | Best Mean-Squared-Error: 0.5247443514666131

Iteration: 0 | New Error: 0.5251062872326456

Iteration: 1 | Best Mean-Squared-Error: 0.5251062872326456

Iteration: 0 | New Error: 0.5247437059047279

Iteration: 1 | Best Mean-Squared-Error: 0.5247437059047279

Iteration: 0 | New Error: 0.5244575424692522

Iteration: 1 | Best Mean-Squared-Error: 0.5244575424692522

Iteration: 0 | New Error: 0.5246250451827276

Iteration: 1 | Best Mean-Squared-Error: 0.5246250451827276

Iteration: 0 | New Error: 0.5253012102899738

Iteration: 1 | Best Mean-Squared-Error: 0.5253012102899738

Iteration: 0 | New Error: 0.5247805904661251

Iteration: 1 | Best Mean-Squared-Error: 0.5247805904661251

Iteration: 0 | New Error: 0.5246892898005203

Iteration: 28 | Best Mean-Squared-Error: 0.5240753823736766

Iteration: 0 | New Error: 0.5244475598052964

Iteration: 1 | Best Mean-Squared-Error: 0.5244475598052964

Iteration: 0 | New Error: 0.5254661228888143

Iteration: 27 | Best Mean-Squared-Error: 0.5239881678914616

Iteration: 0 | New Error: 0.5252988364141791

Iteration: 1 | Best Mean-Squared-Error: 0.5252988364141791

Iteration: 0 | New Error: 0.5250296569014492

Iteration: 1 | Best Mean-Squared-Error: 0.5250296569014492

Iteration: 0 | New Error: 0.5245209616405123
Iteration: 50 | New Error: 0.5231168490525308

Iteration: 59 | Best Mean-Squared-Error: 0.523068370186852

Iteration: 0 | New Error: 0.5246531175299397

Iteration: 1 | Best Mean-Squared-Error: 0.5246531175299397

Iteration: 0 | New Error: 0.5251583839512972

Iteration: 1 | Best Mean-Squared-Error: 0.5251583839512972

Iteration: 0 | New Error: 0.525697154625104

Iteration: 1 | Best Mean-Squared-Error: 0.525697154625104

Iteration: 0 | New Error: 0.5245396153300362

Iteration: 1 | Best Mean-Squared-Error: 0.5245396153300362

Iteration: 0 | New Error: 0.5246364748328116

Iteration: 1 | Best Mean-Squared-Error: 0.5246364748328116

Iteration: 0 | New Error: 0.5250754329346062

Iteration: 1 | Best Mean-Squared-Error: 0.5250754329346062

Iteration: 0 | New Error: 0.5248666534944101

Iteration: 5 | Best Mean-Squared-Error: 0.5244121575847344

Iteration: 0 | New Error: 0.5244817056132625

Iteration: 1 | Best Mean-Squared-Error: 0.5244817056132625

Iteration: 0 | New Error: 0.5248713177544811

Iteration: 1 | Best Mean-Squared-Error: 0.5248713177544811

Iteration: 0 | New Error: 0.5245692245519217

Iteration: 1 | Best Mean-Squared-Error: 0.5245692245519217

Iteration: 0 | New Error: 0.525209501191972

Iteration: 1 | Best Mean-Squared-Error: 0.525209501191972

Iteration: 0 | New Error: 0.5246188304158406

Iteration: 1 | Best Mean-Squared-Error: 0.5246188304158406

Iteration: 0 | New Error: 0.5249322943294887

Iteration: 1 | Best Mean-Squared-Error: 0.5249322943294887

Iteration: 0 | New Error: 0.5250540870800754

