Done Machine
Iteration: 2 | Best Mean-Squared-Error: 0.5442972369179703

Iteration: 0 | New Error: 0.8955192365101824

Iteration: 2 | Best Mean-Squared-Error: 0.5017057046162662

Iteration: 0 | New Error: 0.8959536657078057

Iteration: 2 | Best Mean-Squared-Error: 0.46497088826480537

Iteration: 0 | New Error: 0.8956181295094816

Iteration: 2 | Best Mean-Squared-Error: 0.5165161044090403

Iteration: 0 | New Error: 0.8954980236497556

Iteration: 2 | Best Mean-Squared-Error: 0.45549673463156437

Iteration: 0 | New Error: 0.8958227771019016

Iteration: 2 | Best Mean-Squared-Error: 0.4248840600572832

Iteration: 0 | New Error: 0.8955496536464683

Iteration: 2 | Best Mean-Squared-Error: 0.43791388715069335

Iteration: 0 | New Error: 0.8957228085339186

Iteration: 1 | Best Mean-Squared-Error: 0.8957228085339186

Iteration: 0 | New Error: 0.8955422557969186

Iteration: 2 | Best Mean-Squared-Error: 0.4913638854488936

Iteration: 0 | New Error: 0.8959864684131035

Iteration: 1 | Best Mean-Squared-Error: 0.8959864684131035

Iteration: 0 | New Error: 0.8956091658817059

Iteration: 1 | Best Mean-Squared-Error: 0.8956091658817059

Iteration: 0 | New Error: 0.8954485231990184

Iteration: 1 | Best Mean-Squared-Error: 0.8954485231990184

Iteration: 0 | New Error: 0.8955351235544717

Iteration: 2 | Best Mean-Squared-Error: 0.664825761675583

Iteration: 0 | New Error: 0.8954576035597013

Iteration: 1 | Best Mean-Squared-Error: 0.8954576035597013

Iteration: 0 | New Error: 0.8954962169226864

Iteration: 3 | Best Mean-Squared-Error: 0.7956493097048302

Iteration: 0 | New Error: 0.8961819347977298

Iteration: 1 | Best Mean-Squared-Error: 0.8961819347977298

Iteration: 0 | New Error: 0.8954133901107211

Iteration: 2 | Best Mean-Squared-Error: 0.49047487267945655

Iteration: 0 | New Error: 0.8956411642781732

Iteration: 1 | Best Mean-Squared-Error: 0.8956411642781732

Iteration: 0 | New Error: 0.8956053714651445

Iteration: 1 | Best Mean-Squared-Error: 0.8956053714651445

Iteration: 0 | New Error: 0.8956525155828233

Iteration: 1 | Best Mean-Squared-Error: 0.8956525155828233

Iteration: 0 | New Error: 0.8955328122739432

Iteration: 1 | Best Mean-Squared-Error: 0.8955328122739432

Iteration: 0 | New Error: 0.8957968356164803

Iteration: 1 | Best Mean-Squared-Error: 0.8957968356164803

Iteration: 0 | New Error: 0.8956682847607771

Iteration: 1 | Best Mean-Squared-Error: 0.8956682847607771

Iteration: 0 | New Error: 0.8955543788552445

Iteration: 1 | Best Mean-Squared-Error: 0.8955543788552445

Iteration: 0 | New Error: 0.8962765041383276

Iteration: 1 | Best Mean-Squared-Error: 0.8962765041383276

Iteration: 0 | New Error: 0.8962144684914951

Iteration: 1 | Best Mean-Squared-Error: 0.8962144684914951

Iteration: 0 | New Error: 0.8956076145797854

Iteration: 1 | Best Mean-Squared-Error: 0.8956076145797854

Iteration: 0 | New Error: 0.8956329160770264
Iteration: 50 | New Error: 0.4941697827193926

Iteration: 69 | Best Mean-Squared-Error: 0.4889624475461719

Iteration: 0 | New Error: 0.8954650194273618

Iteration: 1 | Best Mean-Squared-Error: 0.8954650194273618

Iteration: 0 | New Error: 0.8958613370908651

Iteration: 10 | Best Mean-Squared-Error: 0.6488652438480174

Iteration: 0 | New Error: 0.8954796209056657

Iteration: 25 | Best Mean-Squared-Error: 0.45832866681819406

Iteration: 0 | New Error: 0.8954799122557658

Iteration: 10 | Best Mean-Squared-Error: 0.49477313389351774

Iteration: 0 | New Error: 0.8958442063208181

Iteration: 10 | Best Mean-Squared-Error: 0.4624964405704568

Iteration: 0 | New Error: 0.89615354270054

Iteration: 10 | Best Mean-Squared-Error: 0.44893801274513856

Iteration: 0 | New Error: 0.8958944299089021

Iteration: 10 | Best Mean-Squared-Error: 0.43846179218973136

Iteration: 0 | New Error: 0.8958436426765782

Iteration: 10 | Best Mean-Squared-Error: 0.43224293513268336

Iteration: 0 | New Error: 0.8953490073264846

Iteration: 9 | Best Mean-Squared-Error: 0.42367545668217893

Iteration: 0 | New Error: 0.8958849473012617

Iteration: 1 | Best Mean-Squared-Error: 0.8958849473012617

Iteration: 0 | New Error: 0.8956536370656555

Iteration: 5 | Best Mean-Squared-Error: 0.4761017076653111

Iteration: 0 | New Error: 0.8958104232443245

Iteration: 2 | Best Mean-Squared-Error: 0.5630416346903867

Iteration: 0 | New Error: 0.8953972605522558

Iteration: 2 | Best Mean-Squared-Error: 0.6259687031222526

Iteration: 0 | New Error: 0.896099236538548

Iteration: 2 | Best Mean-Squared-Error: 0.47571557479803095

Iteration: 0 | New Error: 0.895637873861402

Iteration: 2 | Best Mean-Squared-Error: 0.4667527361654409

Iteration: 0 | New Error: 0.8957640635358138

Iteration: 2 | Best Mean-Squared-Error: 0.4837050215947185

Iteration: 0 | New Error: 0.895954725753673

Iteration: 2 | Best Mean-Squared-Error: 0.4435026090079709

Iteration: 0 | New Error: 0.8956437172706756

Iteration: 3 | Best Mean-Squared-Error: 0.44839453111497524

Iteration: 0 | New Error: 0.8966537212662944

Iteration: 2 | Best Mean-Squared-Error: 0.4357062657260883

Iteration: 0 | New Error: 0.8954456215741023

Iteration: 2 | Best Mean-Squared-Error: 0.5351877131596289

Iteration: 0 | New Error: 0.8954551119672124

Iteration: 2 | Best Mean-Squared-Error: 0.5077388444599529

Iteration: 0 | New Error: 0.8961110828933283

Iteration: 2 | Best Mean-Squared-Error: 0.4987172186039823

Iteration: 0 | New Error: 0.895590727398224

Iteration: 1 | Best Mean-Squared-Error: 0.895590727398224

Iteration: 0 | New Error: 0.8956312313096995

Iteration: 3 | Best Mean-Squared-Error: 0.5766412707554008

Iteration: 0 | New Error: 0.8957746670567805

Iteration: 1 | Best Mean-Squared-Error: 0.8957746670567805

Iteration: 0 | New Error: 0.8957274235216215

Iteration: 2 | Best Mean-Squared-Error: 0.5151053167512725

Iteration: 0 | New Error: 0.8955763135732216

Iteration: 1 | Best Mean-Squared-Error: 0.8955763135732216

Iteration: 0 | New Error: 0.8955871758876723

Iteration: 1 | Best Mean-Squared-Error: 0.8955871758876723

Iteration: 0 | New Error: 0.8955932053636269

Iteration: 1 | Best Mean-Squared-Error: 0.8955932053636269

Iteration: 0 | New Error: 0.8956874805787477

Iteration: 2 | Best Mean-Squared-Error: 0.7200095884134329

Iteration: 0 | New Error: 0.8954725510509043

Iteration: 1 | Best Mean-Squared-Error: 0.8954725510509043

Iteration: 0 | New Error: 0.8956251312323785

Iteration: 1 | Best Mean-Squared-Error: 0.8956251312323785

Iteration: 0 | New Error: 0.8960840695750677

Iteration: 1 | Best Mean-Squared-Error: 0.8960840695750677

Iteration: 0 | New Error: 0.8954367700170816

Iteration: 1 | Best Mean-Squared-Error: 0.8954367700170816

Iteration: 0 | New Error: 0.8957284135884408

Iteration: 1 | Best Mean-Squared-Error: 0.8957284135884408

Iteration: 0 | New Error: 0.8953844938481302

Iteration: 1 | Best Mean-Squared-Error: 0.8953844938481302

Iteration: 0 | New Error: 0.895958300799102

Iteration: 1 | Best Mean-Squared-Error: 0.895958300799102

Iteration: 0 | New Error: 0.8953532809087977

Iteration: 1 | Best Mean-Squared-Error: 0.8953532809087977

Iteration: 0 | New Error: 0.8956688304332967

Iteration: 1 | Best Mean-Squared-Error: 0.8956688304332967

Iteration: 0 | New Error: 0.8957974295092209

Iteration: 2 | Best Mean-Squared-Error: 0.5218408555178251

Iteration: 0 | New Error: 0.8954453894171821

Iteration: 3 | Best Mean-Squared-Error: 0.7456576149249751

Iteration: 0 | New Error: 0.8955207008850392

Iteration: 1 | Best Mean-Squared-Error: 0.8955207008850392

Iteration: 0 | New Error: 0.895494450757176

Iteration: 1 | Best Mean-Squared-Error: 0.895494450757176

Iteration: 0 | New Error: 0.8954658542871892

Iteration: 1 | Best Mean-Squared-Error: 0.8954658542871892

Iteration: 0 | New Error: 0.8957593076107796

Iteration: 1 | Best Mean-Squared-Error: 0.8957593076107796

Iteration: 0 | New Error: 0.8955905306958346

Iteration: 1 | Best Mean-Squared-Error: 0.8955905306958346

Iteration: 0 | New Error: 0.8962408347564336

Iteration: 1 | Best Mean-Squared-Error: 0.8962408347564336

Iteration: 0 | New Error: 0.8960540354768701

Iteration: 1 | Best Mean-Squared-Error: 0.8960540354768701

Iteration: 0 | New Error: 0.8954974071263057

Iteration: 1 | Best Mean-Squared-Error: 0.8954974071263057

Iteration: 0 | New Error: 0.8956642331188741

Iteration: 1 | Best Mean-Squared-Error: 0.8956642331188741

Iteration: 0 | New Error: 0.8955865944068293

Iteration: 1 | Best Mean-Squared-Error: 0.8955865944068293

Iteration: 0 | New Error: 0.8955539272288553

Iteration: 1 | Best Mean-Squared-Error: 0.8955539272288553

Iteration: 0 | New Error: 0.8956092159295039

Iteration: 1 | Best Mean-Squared-Error: 0.8956092159295039

Iteration: 0 | New Error: 0.8958923597550733

Iteration: 1 | Best Mean-Squared-Error: 0.8958923597550733

Iteration: 0 | New Error: 0.8954640884142195

Iteration: 1 | Best Mean-Squared-Error: 0.8954640884142195

Iteration: 0 | New Error: 0.8956705390688444

Iteration: 1 | Best Mean-Squared-Error: 0.8956705390688444

Iteration: 0 | New Error: 0.8954293384043515

Iteration: 1 | Best Mean-Squared-Error: 0.8954293384043515

Iteration: 0 | New Error: 0.8953583793338928

Iteration: 1 | Best Mean-Squared-Error: 0.8953583793338928

Iteration: 0 | New Error: 0.8956554216295451

Iteration: 1 | Best Mean-Squared-Error: 0.8956554216295451

Iteration: 0 | New Error: 0.8954920046648517

Iteration: 1 | Best Mean-Squared-Error: 0.8954920046648517

Iteration: 0 | New Error: 0.8954657304046948

Iteration: 1 | Best Mean-Squared-Error: 0.8954657304046948

Iteration: 0 | New Error: 0.8954638172568773

Iteration: 1 | Best Mean-Squared-Error: 0.8954638172568773

Iteration: 0 | New Error: 0.8955290249066169

Iteration: 1 | Best Mean-Squared-Error: 0.8955290249066169

Iteration: 0 | New Error: 0.895624888111872

Iteration: 1 | Best Mean-Squared-Error: 0.895624888111872

Iteration: 0 | New Error: 0.8958412159792645

Iteration: 1 | Best Mean-Squared-Error: 0.8958412159792645

Iteration: 0 | New Error: 0.8956100625575348

Iteration: 1 | Best Mean-Squared-Error: 0.8956100625575348

Iteration: 0 | New Error: 0.8955529725380477

Iteration: 1 | Best Mean-Squared-Error: 0.8955529725380477

Iteration: 0 | New Error: 0.8954413601419656

Iteration: 1 | Best Mean-Squared-Error: 0.8954413601419656

Iteration: 0 | New Error: 0.8955293859382285

Iteration: 1 | Best Mean-Squared-Error: 0.8955293859382285

Iteration: 0 | New Error: 0.8954860859302224

Iteration: 1 | Best Mean-Squared-Error: 0.8954860859302224

Iteration: 0 | New Error: 0.8956092308706014

Iteration: 1 | Best Mean-Squared-Error: 0.8956092308706014

Iteration: 0 | New Error: 0.8955381228327116

Iteration: 1 | Best Mean-Squared-Error: 0.8955381228327116

Iteration: 0 | New Error: 0.8954598230438381

Iteration: 1 | Best Mean-Squared-Error: 0.8954598230438381

Iteration: 0 | New Error: 0.8956415341730328

Iteration: 1 | Best Mean-Squared-Error: 0.8956415341730328

Iteration: 0 | New Error: 0.8958903190512445

Iteration: 1 | Best Mean-Squared-Error: 0.8958903190512445

Iteration: 0 | New Error: 0.895395762425145

Iteration: 1 | Best Mean-Squared-Error: 0.895395762425145

Iteration: 0 | New Error: 0.8957012610546854

Iteration: 1 | Best Mean-Squared-Error: 0.8957012610546854

Iteration: 0 | New Error: 0.8953076467829069

Iteration: 1 | Best Mean-Squared-Error: 0.8953076467829069

Iteration: 0 | New Error: 0.8956348300876886

Iteration: 1 | Best Mean-Squared-Error: 0.8956348300876886

Iteration: 0 | New Error: 0.8955868179160869

Iteration: 1 | Best Mean-Squared-Error: 0.8955868179160869


Fold 9 | Number of Hidden Layers: 1
Number of nodes per hidden layer: [1]
